Type,Montant,Nom_src,Ancien_solde_src,Nouveau_solde_src,Nom_dest,Ancien_solde_dest,Nouveau_solde_dest,Date
TRANSFER,677085,François Michel-Legros,1765300,1088215,William Le Lucas,152503,829588,2022-12-03
TRANSFER,7794,Bertrand Charles,33490,25696,William Le Lucas,829588,837382,2022-12-03
CASH_OUT,668206,William Le Lucas,837382,169176,Agence_mtn_Abomey,300000,-368206,2022-12-03
CASH_OUT,100874,William Le Lucas,169176,68302,Agence_mtn_Abomey,300000,199126,2022-12-04
TRANSFER,60391,William Le Lucas,68302,7911,William Le Lucas,68302,128693,2022-12-05
TRANSFER,29893,Sophie Lévêque,365600,335707,William Le Lucas,7911,37804,2022-12-08
TRANSFER,18362,William Le Lucas,37804,19442,Caroline-Lorraine Humbert,1951500,1933138,2022-12-10
CASH_IN,4154,Agence_mtn_Cotonou,300000,295846,William Le Lucas,19442,23596,2022-12-10
TRANSFER,786437,Xavier Leblanc-Ferreira,1212100,425663,William Le Lucas,23596,810033,2022-12-10
CASH_OUT,240089,William Le Lucas,810033,569944,Agence_mtn_Cotonou,300000,59911,2022-12-11
TRANSFER,490883,William Le Lucas,569944,79061,Édouard Nguyen,58800,-432083,2022-12-14
TRANSFER,975791,Pierre Reynaud,1181200,205409,William Le Lucas,79061,1054852,2022-12-14
CASH_OUT,442292,William Le Lucas,1054852,612560,Agence_mtn_Abomey,300000,-142292,2022-12-16
TRANSFER,1170004,Thibaut Coulon,1548800,378796,William Le Lucas,612560,1782564,2022-12-17
CASH_OUT,1431652,William Le Lucas,1782564,350912,Agence_mtn_Cotonou,300000,-1131652,2022-12-17
TRANSFER,226117,William Le Lucas,350912,124795,Louis Pichon,314296,88179,2022-12-18
CASH_OUT,122816,William Le Lucas,124795,1979,Agence_mtn_Ouidah,300000,177184,2022-12-18
CASH_OUT,161,William Le Lucas,1979,1818,Agence_mtn_Ouidah,300000,299839,2022-12-20
TRANSFER,819392,Geneviève De Oliveira-Michel,1022400,203008,William Le Lucas,1818,821210,2022-12-20
CASH_OUT,785282,William Le Lucas,821210,35928,Agence_mtn_Cotonou,300000,-485282,2022-12-21
CASH_OUT,30475,William Le Lucas,35928,5453,Agence_mtn_Ouidah,300000,269525,2022-12-22
TRANSFER,73741,Alexandrie Delmas,179183,105442,William Le Lucas,5453,79194,2022-12-22
TRANSFER,73269,William Le Lucas,79194,5925,Nathalie Peron,92003,18734,2022-12-23
CASH_IN,199092,Agence_mtn_Ouidah,300000,100908,William Le Lucas,5925,205017,2022-12-23
TRANSFER,141761,William Le Lucas,205017,63256,Marie Picard,1536900,1395139,2022-12-23
CASH_OUT,59126,William Le Lucas,63256,4130,Agence_mtn_Abomey,300000,240874,2022-12-25
TRANSFER,1216,William Le Lucas,4130,2914,Gilbert Foucher,48156,46940,2022-12-25
TRANSFER,127,William Le Lucas,2914,2787,Gabriel-Tristan Marty,96680,96553,2022-12-27
CASH_IN,193604,Agence_mtn_Cotonou,300000,106396,Thibaut Coulon,378796,572400,2022-12-02
CASH_OUT,446412,Thibaut Coulon,572400,125988,Agence_mtn_Ouidah,300000,-146412,2022-12-03
CASH_IN,209469,Agence_mtn_Cotonou,300000,90531,Thibaut Coulon,125988,335457,2022-12-03
CASH_IN,221286,Agence_mtn_Abomey,300000,78714,Thibaut Coulon,335457,556743,2022-12-05
CASH_OUT,530280,Thibaut Coulon,556743,26463,Agence_mtn_Ouidah,300000,-230280,2022-12-05
TRANSFER,18105,Thibaut Coulon,26463,8358,William Lebrun,1228303,1210198,2022-12-05
CASH_OUT,5030,Thibaut Coulon,8358,3328,Agence_mtn_Cotonou,300000,294970,2022-12-05
TRANSFER,2935,Thibaut Coulon,3328,393,Richard Le Descamps,244631,241696,2022-12-06
TRANSFER,637295,Raymond Marchal de Nguyen,1238832,601537,Thibaut Coulon,393,637688,2022-12-07
TRANSFER,366161,Thibaut Coulon,637688,271527,Alexandre Rémy,192578,-173583,2022-12-08
TRANSFER,68990,Cécile Delattre-Arnaud,206800,137810,Thibaut Coulon,271527,340517,2022-12-10
CASH_IN,187429,Agence_mtn_Cotonou,300000,112571,Thibaut Coulon,340517,527946,2022-12-13
CASH_OUT,164075,Thibaut Coulon,527946,363871,Agence_mtn_Ouidah,300000,135925,2022-12-14
TRANSFER,236233,Thibaut Coulon,363871,127638,Bertrand Charles,25696,-210537,2022-12-17
CASH_IN,216615,Agence_mtn_Ouidah,300000,83385,Thibaut Coulon,127638,344253,2022-12-19
CASH_IN,189044,Agence_mtn_Ouidah,300000,110956,Thibaut Coulon,344253,533297,2022-12-19
CASH_IN,209073,Agence_mtn_Ouidah,300000,90927,Thibaut Coulon,533297,742370,2022-12-20
TRANSFER,430995,Thibaut Coulon,742370,311375,Pierre Roger,354629,-76366,2022-12-21
CASH_IN,252134,Agence_mtn_Abomey,300000,47866,Thibaut Coulon,311375,563509,2022-12-21
CASH_IN,72217,Agence_mtn_Ouidah,300000,227783,Thibaut Coulon,563509,635726,2022-12-22
TRANSFER,802780,Alix Maillet,1932597,1129817,Thibaut Coulon,635726,1438506,2022-12-22
CASH_OUT,382994,Thibaut Coulon,1438506,1055512,Agence_mtn_Cotonou,300000,-82994,2022-12-23
TRANSFER,204816,Léon Martins-Briand,275600,70784,Thibaut Coulon,1055512,1260328,2022-12-26
TRANSFER,124206,Gilbert-Charles Thibault,450541,326335,Nath Bruneau,1317175,1441381,2022-12-02
CASH_OUT,975364,Nath Bruneau,1441381,466017,Agence_mtn_Cotonou,300000,-675364,2022-12-03
CASH_OUT,113387,Nath Bruneau,466017,352630,Agence_mtn_Cotonou,300000,186613,2022-12-04
TRANSFER,145324,Nath Bruneau,352630,207306,Valérie Dijoux,57142,-88182,2022-12-04
CASH_OUT,79405,Nath Bruneau,207306,127901,Agence_mtn_Abomey,300000,220595,2022-12-05
TRANSFER,31312,Nath Bruneau,127901,96589,Léon Martins-Briand,70784,39472,2022-12-06
TRANSFER,96397,Nath Bruneau,96589,192,Théodore De Oliveira-Nicolas,871800,775403,2022-12-06
TRANSFER,189,Nath Bruneau,192,3,Raymond Rossi,6590,6401,2022-12-06
CASH_IN,15919,Agence_mtn_Cotonou,300000,284081,Nath Bruneau,3,15922,2022-12-09
CASH_OUT,9817,Nath Bruneau,15922,6105,Agence_mtn_Abomey,300000,290183,2022-12-10
CASH_IN,217406,Agence_mtn_Cotonou,300000,82594,Nath Bruneau,6105,223511,2022-12-11
CASH_IN,58971,Agence_mtn_Ouidah,300000,241029,Nath Bruneau,223511,282482,2022-12-12
TRANSFER,47825,Nath Bruneau,282482,234657,Gilbert Foucher,46940,-885,2022-12-12
CASH_IN,236631,Agence_mtn_Cotonou,300000,63369,Nath Bruneau,234657,471288,2022-12-13
CASH_OUT,315736,Nath Bruneau,471288,155552,Agence_mtn_Abomey,300000,-15736,2022-12-14
CASH_IN,20708,Agence_mtn_Ouidah,300000,279292,Nath Bruneau,155552,176260,2022-12-14
CASH_IN,84315,Agence_mtn_Abomey,300000,215685,Nath Bruneau,176260,260575,2022-12-15
TRANSFER,70128,Nath Bruneau,260575,190447,Sophie Lévêque,335707,265579,2022-12-16
CASH_IN,225997,Agence_mtn_Cotonou,300000,74003,Nath Bruneau,190447,416444,2022-12-17
CASH_OUT,84719,Nath Bruneau,416444,331725,Agence_mtn_Cotonou,300000,215281,2022-12-18
TRANSFER,582901,Marine Chauvet-Potier,1667970,1085069,Nath Bruneau,331725,914626,2022-12-18
TRANSFER,5528,Raymond Rossi,6401,873,Nath Bruneau,914626,920154,2022-12-18
CASH_IN,39153,Agence_mtn_Abomey,300000,260847,Nath Bruneau,920154,959307,2022-12-18
CASH_IN,238047,Agence_mtn_Ouidah,300000,61953,Nath Bruneau,959307,1197354,2022-12-20
CASH_IN,41774,Agence_mtn_Cotonou,300000,258226,Nath Bruneau,1197354,1239128,2022-12-20
CASH_IN,226772,Agence_mtn_Ouidah,300000,73228,Nath Bruneau,1239128,1465900,2022-12-23
TRANSFER,19007,Martine Wagner de la Bègue,89509,70502,Nath Bruneau,1465900,1484907,2022-12-24
TRANSFER,367515,Nath Bruneau,1484907,1117392,Marie Picard,1395139,1027624,2022-12-25
CASH_IN,298917,Agence_mtn_Ouidah,300000,1083,Nath Bruneau,1117392,1416309,2022-12-27
CASH_OUT,545277,Cécile Clerc,1684582,1139305,Agence_mtn_Cotonou,300000,-245277,2022-12-02
CASH_OUT,404734,Cécile Clerc,1139305,734571,Agence_mtn_Ouidah,300000,-104734,2022-12-03
CASH_OUT,334972,Cécile Clerc,734571,399599,Agence_mtn_Ouidah,300000,-34972,2022-12-03
CASH_IN,119198,Agence_mtn_Abomey,300000,180802,Cécile Clerc,399599,518797,2022-12-05
CASH_IN,217285,Agence_mtn_Ouidah,300000,82715,Cécile Clerc,518797,736082,2022-12-06
TRANSFER,293743,Cécile Clerc,736082,442339,Céline Gomez,714700,420957,2022-12-08
CASH_IN,158321,Agence_mtn_Abomey,300000,141679,Cécile Clerc,442339,600660,2022-12-09
TRANSFER,271684,Cécile Clerc,600660,328976,Inès de Letellier,54984,-216700,2022-12-10
CASH_OUT,62383,Cécile Clerc,328976,266593,Agence_mtn_Cotonou,300000,237617,2022-12-10
CASH_OUT,249155,Cécile Clerc,266593,17438,Agence_mtn_Abomey,300000,50845,2022-12-10
CASH_OUT,6631,Cécile Clerc,17438,10807,Agence_mtn_Cotonou,300000,293369,2022-12-12
TRANSFER,9911,Cécile Clerc,10807,896,Louis Pichon,88179,78268,2022-12-12
CASH_OUT,399,Cécile Clerc,896,497,Agence_mtn_Cotonou,300000,299601,2022-12-12
TRANSFER,271,Cécile Clerc,497,226,Michelle Lebon,1615961,1615690,2022-12-12
CASH_OUT,173,Cécile Clerc,226,53,Agence_mtn_Ouidah,300000,299827,2022-12-12
CASH_IN,273134,Agence_mtn_Abomey,300000,26866,Cécile Clerc,53,273187,2022-12-16
CASH_OUT,1295,Cécile Clerc,273187,271892,Agence_mtn_Cotonou,300000,298705,2022-12-16
TRANSFER,61382,Cécile Clerc,271892,210510,Nathalie Pages,603451,542069,2022-12-19
TRANSFER,97559,Cécile Clerc,210510,112951,Corinne-Louise Valentin,581800,484241,2022-12-22
CASH_OUT,82343,Cécile Clerc,112951,30608,Agence_mtn_Ouidah,300000,217657,2022-12-25
TRANSFER,146272,Pénélope Ollivier,433914,287642,Cécile Clerc,30608,176880,2022-12-25
TRANSFER,188357,Xavier Leblanc-Ferreira,425663,237306,Léon Martins-Briand,39472,-148885,2022-12-01
TRANSFER,15430,Xavier Leblanc-Ferreira,237306,221876,Alphonse Le Olivier,1383229,1367799,2022-12-02
CASH_OUT,200694,Xavier Leblanc-Ferreira,221876,21182,Agence_mtn_Abomey,300000,99306,2022-12-03
TRANSFER,533,Xavier Leblanc-Ferreira,21182,20649,Frédéric Couturier,1340870,1340337,2022-12-03
CASH_OUT,10957,Xavier Leblanc-Ferreira,20649,9692,Agence_mtn_Ouidah,300000,289043,2022-12-04
CASH_OUT,1316,Xavier Leblanc-Ferreira,9692,8376,Agence_mtn_Abomey,300000,298684,2022-12-04
TRANSFER,1912,Xavier Leblanc-Ferreira,8376,6464,François Michel-Legros,1088215,1086303,2022-12-05
CASH_OUT,3962,Xavier Leblanc-Ferreira,6464,2502,Agence_mtn_Cotonou,300000,296038,2022-12-05
TRANSFER,600994,Pénélope Dupuis,772309,171315,Xavier Leblanc-Ferreira,2502,603496,2022-12-05
CASH_OUT,246841,Xavier Leblanc-Ferreira,603496,356655,Agence_mtn_Cotonou,300000,53159,2022-12-06
CASH_IN,242562,Agence_mtn_Cotonou,300000,57438,Xavier Leblanc-Ferreira,356655,599217,2022-12-06
TRANSFER,17606,Xavier de Lebreton,46500,28894,Xavier Leblanc-Ferreira,599217,616823,2022-12-07
CASH_IN,244206,Agence_mtn_Ouidah,300000,55794,Xavier Leblanc-Ferreira,616823,861029,2022-12-08
CASH_IN,132619,Agence_mtn_Ouidah,300000,167381,Xavier Leblanc-Ferreira,861029,993648,2022-12-08
CASH_OUT,219844,Xavier Leblanc-Ferreira,993648,773804,Agence_mtn_Abomey,300000,80156,2022-12-09
CASH_IN,278748,Agence_mtn_Ouidah,300000,21252,Xavier Leblanc-Ferreira,773804,1052552,2022-12-09
CASH_IN,67902,Agence_mtn_Cotonou,300000,232098,Xavier Leblanc-Ferreira,1052552,1120454,2022-12-12
TRANSFER,192238,Xavier Leblanc-Ferreira,1120454,928216,Cécile Delattre-Arnaud,137810,-54428,2022-12-12
CASH_OUT,591380,Xavier Leblanc-Ferreira,928216,336836,Agence_mtn_Cotonou,300000,-291380,2022-12-14
TRANSFER,282590,Laurent-Bertrand Lefort,1515900,1233310,Xavier Leblanc-Ferreira,336836,619426,2022-12-14
CASH_OUT,136987,Xavier Leblanc-Ferreira,619426,482439,Agence_mtn_Abomey,300000,163013,2022-12-15
CASH_OUT,410501,Xavier Leblanc-Ferreira,482439,71938,Agence_mtn_Cotonou,300000,-110501,2022-12-17
CASH_IN,24405,Agence_mtn_Ouidah,300000,275595,Xavier Leblanc-Ferreira,71938,96343,2022-12-18
CASH_IN,235007,Agence_mtn_Abomey,300000,64993,Xavier Leblanc-Ferreira,96343,331350,2022-12-22
TRANSFER,159110,David du Blondel,409711,250601,Xavier Leblanc-Ferreira,331350,490460,2022-12-23
CASH_IN,226111,Agence_mtn_Ouidah,300000,73889,Xavier Leblanc-Ferreira,490460,716571,2022-12-25
TRANSFER,55296,Inès Hamon,246576,191280,Inès Hamon,246576,301872,2022-12-01
CASH_IN,228590,Agence_mtn_Ouidah,300000,71410,Inès Hamon,191280,419870,2022-12-01
CASH_IN,151469,Agence_mtn_Cotonou,300000,148531,Inès Hamon,419870,571339,2022-12-02
CASH_IN,199610,Agence_mtn_Abomey,300000,100390,Inès Hamon,571339,770949,2022-12-07
CASH_OUT,402498,Inès Hamon,770949,368451,Agence_mtn_Ouidah,300000,-102498,2022-12-08
CASH_OUT,37860,Inès Hamon,368451,330591,Agence_mtn_Cotonou,300000,262140,2022-12-09
TRANSFER,9185,Inès Hamon,330591,321406,Alphonse Leclercq-Rousseau,1086300,1077115,2022-12-09
CASH_IN,163759,Agence_mtn_Ouidah,300000,136241,Inès Hamon,321406,485165,2022-12-09
CASH_OUT,189978,Inès Hamon,485165,295187,Agence_mtn_Abomey,300000,110022,2022-12-10
CASH_IN,190236,Agence_mtn_Abomey,300000,109764,Inès Hamon,295187,485423,2022-12-10
TRANSFER,433277,Inès Hamon,485423,52146,Sophie Lévêque,265579,-167698,2022-12-10
TRANSFER,119515,Pénélope Dupuis,171315,51800,Inès Hamon,52146,171661,2022-12-11
TRANSFER,145658,Inès Hamon,171661,26003,Inès Hamon,171661,26003,2022-12-12
CASH_IN,200297,Agence_mtn_Abomey,300000,99703,Inès Hamon,26003,226300,2022-12-13
TRANSFER,1102750,Vincent Fournier,1296400,193650,Inès Hamon,226300,1329050,2022-12-13
CASH_OUT,1101759,Inès Hamon,1329050,227291,Agence_mtn_Cotonou,300000,-801759,2022-12-15
TRANSFER,710446,Frédéric Couturier,1340337,629891,Inès Hamon,227291,937737,2022-12-15
CASH_IN,146973,Agence_mtn_Abomey,300000,153027,Inès Hamon,937737,1084710,2022-12-16
CASH_IN,162300,Agence_mtn_Ouidah,300000,137700,Inès Hamon,1084710,1247010,2022-12-17
CASH_IN,261674,Agence_mtn_Cotonou,300000,38326,Inès Hamon,1247010,1508684,2022-12-19
CASH_IN,253721,Agence_mtn_Ouidah,300000,46279,Inès Hamon,1508684,1762405,2022-12-21
TRANSFER,1343165,Inès Hamon,1762405,419240,Alexandrie Delmas,105442,-1237723,2022-12-22
TRANSFER,207726,Inès Hamon,419240,211514,Louis Pichon,78268,-129458,2022-12-22
CASH_OUT,48017,Inès Hamon,211514,163497,Agence_mtn_Ouidah,300000,251983,2022-12-23
CASH_OUT,98551,Inès Hamon,163497,64946,Agence_mtn_Cotonou,300000,201449,2022-12-23
TRANSFER,324,Roland Garcia,3259,2935,Inès Hamon,64946,65270,2022-12-24
TRANSFER,134125,Gilbert-Charles Thibault,326335,192210,Inès Hamon,65270,199395,2022-12-26
CASH_IN,127104,Agence_mtn_Abomey,300000,172896,Alexandre Rémy,-173583,-46479,2022-12-01
CASH_IN,250951,Agence_mtn_Ouidah,300000,49049,Alexandre Rémy,-46479,204472,2022-12-02
CASH_OUT,155280,Alexandre Rémy,204472,49192,Agence_mtn_Cotonou,300000,144720,2022-12-03
CASH_IN,210306,Agence_mtn_Abomey,300000,89694,Alexandre Rémy,49192,259498,2022-12-03
CASH_OUT,215479,Alexandre Rémy,259498,44019,Agence_mtn_Cotonou,300000,84521,2022-12-03
CASH_OUT,24141,Alexandre Rémy,44019,19878,Agence_mtn_Cotonou,300000,275859,2022-12-04
CASH_OUT,4065,Alexandre Rémy,19878,15813,Agence_mtn_Ouidah,300000,295935,2022-12-04
CASH_OUT,9898,Alexandre Rémy,15813,5915,Agence_mtn_Abomey,300000,290102,2022-12-04
CASH_IN,95735,Agence_mtn_Ouidah,300000,204265,Alexandre Rémy,5915,101650,2022-12-05
TRANSFER,824659,Marie Picard,1027624,202965,Alexandre Rémy,101650,926309,2022-12-07
CASH_IN,155471,Agence_mtn_Abomey,300000,144529,Alexandre Rémy,926309,1081780,2022-12-09
TRANSFER,483403,Alphonse Le Olivier,1367799,884396,Alexandre Rémy,1081780,1565183,2022-12-10
TRANSFER,723346,Alexandre Rémy,1565183,841837,Richard Le Descamps,241696,-481650,2022-12-11
CASH_IN,57745,Agence_mtn_Cotonou,300000,242255,Alexandre Rémy,841837,899582,2022-12-12
CASH_OUT,107136,Alexandre Rémy,899582,792446,Agence_mtn_Cotonou,300000,192864,2022-12-13
TRANSFER,460165,Alexandre Rémy,792446,332281,Frédéric Couturier,629891,169726,2022-12-13
CASH_IN,168297,Agence_mtn_Abomey,300000,131703,Alexandre Rémy,332281,500578,2022-12-14
CASH_OUT,74071,Alexandre Rémy,500578,426507,Agence_mtn_Cotonou,300000,225929,2022-12-14
CASH_OUT,210834,Alexandre Rémy,426507,215673,Agence_mtn_Ouidah,300000,89166,2022-12-16
CASH_IN,163866,Agence_mtn_Cotonou,300000,136134,Alexandre Rémy,215673,379539,2022-12-18
CASH_IN,110339,Agence_mtn_Ouidah,300000,189661,Alexandre Rémy,379539,489878,2022-12-18
CASH_IN,148815,Agence_mtn_Ouidah,300000,151185,Alexandre Rémy,489878,638693,2022-12-19
TRANSFER,38238,Alexandre Rémy,638693,600455,Catherine Faivre,1916600,1878362,2022-12-20
CASH_OUT,410744,Alexandre Rémy,600455,189711,Agence_mtn_Abomey,300000,-110744,2022-12-21
TRANSFER,45855,Benjamin Evrard-Marty,1712300,1666445,Alexandre Rémy,189711,235566,2022-12-21
CASH_OUT,4354,Alexandre Rémy,235566,231212,Agence_mtn_Abomey,300000,295646,2022-12-22
CASH_IN,17580,Agence_mtn_Ouidah,300000,282420,Alexandre Rémy,231212,248792,2022-12-22
TRANSFER,258249,Alphonse Leclercq-Rousseau,1077115,818866,Alexandre Rémy,248792,507041,2022-12-27
TRANSFER,116493,Raymond Marchal de Nguyen,601537,485044,Alexandre Rémy,507041,623534,2022-12-27
CASH_IN,184538,Agence_mtn_Ouidah,300000,115462,Valérie Dijoux,-88182,96356,2022-12-03
TRANSFER,30955,Valérie Dijoux,96356,65401,David du Blondel,250601,219646,2022-12-03
CASH_OUT,61613,Valérie Dijoux,65401,3788,Agence_mtn_Abomey,300000,238387,2022-12-04
CASH_OUT,986,Valérie Dijoux,3788,2802,Agence_mtn_Cotonou,300000,299014,2022-12-04
CASH_IN,253080,Agence_mtn_Cotonou,300000,46920,Valérie Dijoux,2802,255882,2022-12-06
TRANSFER,106975,Valérie Dijoux,255882,148907,Emmanuelle Georges,660200,553225,2022-12-07
CASH_IN,238318,Agence_mtn_Ouidah,300000,61682,Valérie Dijoux,148907,387225,2022-12-07
TRANSFER,26062,Sébastien Lemaître,43300,17238,Valérie Dijoux,387225,413287,2022-12-09
CASH_IN,14722,Agence_mtn_Cotonou,300000,285278,Valérie Dijoux,413287,428009,2022-12-09
CASH_OUT,51119,Valérie Dijoux,428009,376890,Agence_mtn_Abomey,300000,248881,2022-12-13
TRANSFER,239903,Pénélope Ollivier,287642,47739,Valérie Dijoux,376890,616793,2022-12-14
CASH_OUT,217481,Valérie Dijoux,616793,399312,Agence_mtn_Abomey,300000,82519,2022-12-14
CASH_IN,249098,Agence_mtn_Ouidah,300000,50902,Valérie Dijoux,399312,648410,2022-12-15
CASH_OUT,442871,Valérie Dijoux,648410,205539,Agence_mtn_Abomey,300000,-142871,2022-12-16
CASH_IN,268896,Agence_mtn_Cotonou,300000,31104,Valérie Dijoux,205539,474435,2022-12-17
TRANSFER,230640,Valérie Dijoux,474435,243795,William Lebrun,1210198,979558,2022-12-17
CASH_OUT,82107,Valérie Dijoux,243795,161688,Agence_mtn_Cotonou,300000,217893,2022-12-18
CASH_IN,175837,Agence_mtn_Ouidah,300000,124163,Valérie Dijoux,161688,337525,2022-12-19
CASH_OUT,134453,Valérie Dijoux,337525,203072,Agence_mtn_Abomey,300000,165547,2022-12-19
TRANSFER,57045,Valérie Dijoux,203072,146027,Raymond Rossi,873,-56172,2022-12-20
TRANSFER,23605,Valérie Dijoux,146027,122422,William Lebrun,979558,955953,2022-12-21
CASH_IN,193245,Agence_mtn_Cotonou,300000,106755,Valérie Dijoux,122422,315667,2022-12-22
CASH_IN,6334,Agence_mtn_Ouidah,300000,293666,Valérie Dijoux,315667,322001,2022-12-22
CASH_IN,71957,Agence_mtn_Cotonou,300000,228043,Valérie Dijoux,322001,393958,2022-12-23
CASH_OUT,186296,Valérie Dijoux,393958,207662,Agence_mtn_Ouidah,300000,113704,2022-12-24
CASH_OUT,99838,Valérie Dijoux,207662,107824,Agence_mtn_Ouidah,300000,200162,2022-12-24
CASH_OUT,15737,Valérie Dijoux,107824,92087,Agence_mtn_Abomey,300000,284263,2022-12-25
CASH_IN,234372,Agence_mtn_Cotonou,300000,65628,Valérie Dijoux,92087,326459,2022-12-27
CASH_IN,22123,Agence_mtn_Abomey,300000,277877,Léon Lecoq,-9008,13115,2022-12-01
CASH_OUT,1708,Léon Lecoq,13115,11407,Agence_mtn_Abomey,300000,298292,2022-12-02
CASH_IN,207656,Agence_mtn_Ouidah,300000,92344,Léon Lecoq,11407,219063,2022-12-02
CASH_OUT,39254,Léon Lecoq,219063,179809,Agence_mtn_Abomey,300000,260746,2022-12-02
CASH_OUT,7873,Léon Lecoq,179809,171936,Agence_mtn_Cotonou,300000,292127,2022-12-03
CASH_OUT,62015,Léon Lecoq,171936,109921,Agence_mtn_Abomey,300000,237985,2022-12-04
TRANSFER,36513,Léon Lecoq,109921,73408,Vincent Fournier,193650,157137,2022-12-05
TRANSFER,410636,William Lebrun,955953,545317,Léon Lecoq,73408,484044,2022-12-08
CASH_IN,112165,Agence_mtn_Ouidah,300000,187835,Léon Lecoq,484044,596209,2022-12-09
CASH_OUT,544917,Léon Lecoq,596209,51292,Agence_mtn_Ouidah,300000,-244917,2022-12-10
CASH_IN,21099,Agence_mtn_Ouidah,300000,278901,Léon Lecoq,51292,72391,2022-12-10
TRANSFER,257770,Laure Philippe,732500,474730,Léon Lecoq,72391,330161,2022-12-11
CASH_OUT,200094,Léon Lecoq,330161,130067,Agence_mtn_Ouidah,300000,99906,2022-12-11
CASH_OUT,44863,Léon Lecoq,130067,85204,Agence_mtn_Cotonou,300000,255137,2022-12-12
CASH_OUT,78582,Léon Lecoq,85204,6622,Agence_mtn_Cotonou,300000,221418,2022-12-13
CASH_OUT,3133,Léon Lecoq,6622,3489,Agence_mtn_Ouidah,300000,296867,2022-12-14
TRANSFER,849258,François Michel-Legros,1086303,237045,Léon Lecoq,3489,852747,2022-12-16
CASH_IN,256250,Agence_mtn_Ouidah,300000,43750,Léon Lecoq,852747,1108997,2022-12-19
CASH_OUT,1098385,Léon Lecoq,1108997,10612,Agence_mtn_Abomey,300000,-798385,2022-12-22
CASH_OUT,10408,Léon Lecoq,10612,204,Agence_mtn_Ouidah,300000,289592,2022-12-23
CASH_OUT,165,Léon Lecoq,204,39,Agence_mtn_Abomey,300000,299835,2022-12-25
CASH_IN,39236,Agence_mtn_Abomey,300000,260764,Léon Lecoq,39,39275,2022-12-25
TRANSFER,35454,Gabriel-Tristan Marty,96553,61099,Léon Lecoq,39275,74729,2022-12-26
CASH_OUT,8296,Léon Lecoq,74729,66433,Agence_mtn_Ouidah,300000,291704,2022-12-27
CASH_IN,186286,Agence_mtn_Ouidah,300000,113714,Léon Martins-Briand,-148885,37401,2022-12-01
TRANSFER,54219,Gabriel-Tristan Marty,61099,6880,Léon Martins-Briand,37401,91620,2022-12-02
CASH_OUT,1973,Léon Martins-Briand,91620,89647,Agence_mtn_Ouidah,300000,298027,2022-12-03
CASH_IN,200055,Agence_mtn_Abomey,300000,99945,Léon Martins-Briand,89647,289702,2022-12-04
CASH_IN,33914,Agence_mtn_Cotonou,300000,266086,Léon Martins-Briand,289702,323616,2022-12-04
CASH_IN,5332,Agence_mtn_Abomey,300000,294668,Léon Martins-Briand,323616,328948,2022-12-05
CASH_OUT,264985,Léon Martins-Briand,328948,63963,Agence_mtn_Cotonou,300000,35015,2022-12-05
CASH_IN,124185,Agence_mtn_Abomey,300000,175815,Léon Martins-Briand,63963,188148,2022-12-06
TRANSFER,96950,Léon Martins-Briand,188148,91198,William Lebrun,545317,448367,2022-12-06
CASH_IN,267294,Agence_mtn_Cotonou,300000,32706,Léon Martins-Briand,91198,358492,2022-12-06
CASH_IN,136968,Agence_mtn_Abomey,300000,163032,Léon Martins-Briand,358492,495460,2022-12-06
CASH_IN,30536,Agence_mtn_Abomey,300000,269464,Léon Martins-Briand,495460,525996,2022-12-08
CASH_IN,165553,Agence_mtn_Ouidah,300000,134447,Léon Martins-Briand,525996,691549,2022-12-08
TRANSFER,67944,Céline Gomez,420957,353013,Léon Martins-Briand,691549,759493,2022-12-08
TRANSFER,494165,Marine Chauvet-Potier,1085069,590904,Léon Martins-Briand,759493,1253658,2022-12-09
CASH_OUT,999170,Léon Martins-Briand,1253658,254488,Agence_mtn_Abomey,300000,-699170,2022-12-11
CASH_OUT,135196,Léon Martins-Briand,254488,119292,Agence_mtn_Cotonou,300000,164804,2022-12-11
CASH_OUT,30727,Léon Martins-Briand,119292,88565,Agence_mtn_Ouidah,300000,269273,2022-12-11
CASH_OUT,48896,Léon Martins-Briand,88565,39669,Agence_mtn_Abomey,300000,251104,2022-12-11
TRANSFER,183908,Geneviève De Oliveira-Michel,203008,19100,Léon Martins-Briand,39669,223577,2022-12-14
TRANSFER,92854,Léon Martins-Briand,223577,130723,Simone Pineau,1312686,1219832,2022-12-15
CASH_OUT,5807,Léon Martins-Briand,130723,124916,Agence_mtn_Abomey,300000,294193,2022-12-20
CASH_IN,268204,Agence_mtn_Ouidah,300000,31796,Léon Martins-Briand,124916,393120,2022-12-20
TRANSFER,147981,Léon Martins-Briand,393120,245139,Marine Chauvet-Potier,590904,442923,2022-12-20
CASH_OUT,158368,Léon Martins-Briand,245139,86771,Agence_mtn_Ouidah,300000,141632,2022-12-20
CASH_OUT,37716,Léon Martins-Briand,86771,49055,Agence_mtn_Cotonou,300000,262284,2022-12-22
CASH_OUT,19309,Léon Martins-Briand,49055,29746,Agence_mtn_Cotonou,300000,280691,2022-12-24
CASH_OUT,16921,Léon Martins-Briand,29746,12825,Agence_mtn_Ouidah,300000,283079,2022-12-24
CASH_OUT,8519,Léon Martins-Briand,12825,4306,Agence_mtn_Ouidah,300000,291481,2022-12-25
CASH_IN,43990,Agence_mtn_Cotonou,300000,256010,Sébastien Lemaître,17238,61228,2022-12-01
