Type,Montant,Nom_src,Ancien_solde_src,Nouveau_solde_src,Nom_dest,Ancien_solde_dest,Nouveau_solde_dest,Date
CASH_IN,139758,Agence_moov_Cotonou,300000,160242,Clémence-Véronique Munoz,480,140238,2022-09-27
CASH_OUT,829,Théodore Joseph-Lefebvre,1743,914,Agence_moov_Abomey,300000,299171,2022-09-01
CASH_OUT,502,Théodore Joseph-Lefebvre,914,412,Agence_moov_Abomey,300000,299498,2022-09-01
CASH_OUT,302,Théodore Joseph-Lefebvre,412,110,Agence_moov_Ouidah,300000,299698,2022-09-01
CASH_OUT,100,Théodore Joseph-Lefebvre,110,10,Agence_moov_Abomey,300000,299900,2022-09-02
CASH_IN,262056,Agence_moov_Ouidah,300000,37944,Théodore Joseph-Lefebvre,10,262066,2022-09-03
CASH_OUT,111809,Théodore Joseph-Lefebvre,262066,150257,Agence_moov_Abomey,300000,188191,2022-09-04
CASH_OUT,105700,Théodore Joseph-Lefebvre,150257,44557,Agence_moov_Abomey,300000,194300,2022-09-05
CASH_IN,215459,Agence_moov_Ouidah,300000,84541,Théodore Joseph-Lefebvre,44557,260016,2022-09-06
TRANSFER,106094,Théodore Joseph-Lefebvre,260016,153922,Noël Bourgeois,842913,736819,2022-09-07
CASH_IN,135306,Agence_moov_Ouidah,300000,164694,Théodore Joseph-Lefebvre,153922,289228,2022-09-08
TRANSFER,38823,Théodore Joseph-Lefebvre,289228,250405,Benoît Guyot,287580,248757,2022-09-08
CASH_OUT,213765,Théodore Joseph-Lefebvre,250405,36640,Agence_moov_Abomey,300000,86235,2022-09-09
CASH_OUT,17581,Théodore Joseph-Lefebvre,36640,19059,Agence_moov_Abomey,300000,282419,2022-09-09
CASH_IN,37657,Agence_moov_Cotonou,300000,262343,Théodore Joseph-Lefebvre,19059,56716,2022-09-09
CASH_IN,164022,Agence_moov_Abomey,300000,135978,Théodore Joseph-Lefebvre,56716,220738,2022-09-10
CASH_IN,39631,Agence_moov_Cotonou,300000,260369,Théodore Joseph-Lefebvre,220738,260369,2022-09-12
CASH_IN,153400,Agence_moov_Cotonou,300000,146600,Théodore Joseph-Lefebvre,260369,413769,2022-09-13
CASH_IN,217619,Agence_moov_Abomey,300000,82381,Théodore Joseph-Lefebvre,413769,631388,2022-09-14
CASH_OUT,173604,Théodore Joseph-Lefebvre,631388,457784,Agence_moov_Abomey,300000,126396,2022-09-16
CASH_OUT,144199,Théodore Joseph-Lefebvre,457784,313585,Agence_moov_Abomey,300000,155801,2022-09-16
CASH_IN,89810,Agence_moov_Abomey,300000,210190,Théodore Joseph-Lefebvre,313585,403395,2022-09-17
CASH_IN,129662,Agence_moov_Ouidah,300000,170338,Théodore Joseph-Lefebvre,403395,533057,2022-09-18
CASH_OUT,466117,Théodore Joseph-Lefebvre,533057,66940,Agence_moov_Cotonou,300000,-166117,2022-09-20
TRANSFER,808401,Michelle Samson,1428579,620178,Théodore Joseph-Lefebvre,66940,875341,2022-09-20
CASH_IN,74195,Agence_moov_Ouidah,300000,225805,Théodore Joseph-Lefebvre,875341,949536,2022-09-23
CASH_OUT,720171,Théodore Joseph-Lefebvre,949536,229365,Agence_moov_Abomey,300000,-420171,2022-09-25
CASH_IN,78207,Agence_moov_Abomey,300000,221793,Théodore Joseph-Lefebvre,229365,307572,2022-09-26
CASH_OUT,37818,Théodore Joseph-Lefebvre,307572,269754,Agence_moov_Abomey,300000,262182,2022-09-27
CASH_OUT,89691,Robert-Louis Gosselin,93800,4109,Agence_moov_Abomey,300000,210309,2022-09-01
TRANSFER,653766,Émilie du Allain,1421006,767240,Robert-Louis Gosselin,4109,657875,2022-09-01
CASH_IN,271153,Agence_moov_Abomey,300000,28847,Robert-Louis Gosselin,657875,929028,2022-09-02
TRANSFER,858695,Robert-Louis Gosselin,929028,70333,Maggie Martinez,1924900,1066205,2022-09-03
TRANSFER,54232,Robert-Louis Gosselin,70333,16101,Robert-Louis Gosselin,70333,124565,2022-09-04
TRANSFER,285647,Andrée-Thérèse Mendès,898036,612389,Robert-Louis Gosselin,16101,301748,2022-09-04
CASH_OUT,62118,Robert-Louis Gosselin,301748,239630,Agence_moov_Abomey,300000,237882,2022-09-06
CASH_OUT,116822,Robert-Louis Gosselin,239630,122808,Agence_moov_Cotonou,300000,183178,2022-09-06
TRANSFER,392311,Frédérique Fernandes du Bouchet,816136,423825,Robert-Louis Gosselin,122808,515119,2022-09-07
CASH_IN,255553,Agence_moov_Abomey,300000,44447,Robert-Louis Gosselin,515119,770672,2022-09-09
TRANSFER,614097,Robert-Louis Gosselin,770672,156575,Lucy Lamy,7537,-606560,2022-09-13
CASH_OUT,19296,Robert-Louis Gosselin,156575,137279,Agence_moov_Ouidah,300000,280704,2022-09-13
CASH_IN,146323,Agence_moov_Ouidah,300000,153677,Robert-Louis Gosselin,137279,283602,2022-09-13
TRANSFER,368533,Simone Muller de la Brun,1568078,1199545,Robert-Louis Gosselin,283602,652135,2022-09-14
TRANSFER,566680,Emmanuel Grégoire,681900,115220,Robert-Louis Gosselin,652135,1218815,2022-09-14
CASH_OUT,974178,Robert-Louis Gosselin,1218815,244637,Agence_moov_Cotonou,300000,-674178,2022-09-15
CASH_OUT,15676,Robert-Louis Gosselin,244637,228961,Agence_moov_Ouidah,300000,284324,2022-09-16
CASH_OUT,62124,Robert-Louis Gosselin,228961,166837,Agence_moov_Ouidah,300000,237876,2022-09-17
CASH_OUT,129899,Robert-Louis Gosselin,166837,36938,Agence_moov_Abomey,300000,170101,2022-09-17
TRANSFER,15551,Robert-Louis Gosselin,36938,21387,Gérard de la Martinez,733820,718269,2022-09-17
TRANSFER,60532,Michelle Samson,620178,559646,Robert-Louis Gosselin,21387,81919,2022-09-18
TRANSFER,3661,Robert-Louis Gosselin,81919,78258,Hélène de la Gérard,155200,151539,2022-09-19
TRANSFER,16049,Robert-Louis Gosselin,78258,62209,Constance Guillon,331597,315548,2022-09-22
CASH_OUT,61935,Robert-Louis Gosselin,62209,274,Agence_moov_Ouidah,300000,238065,2022-09-24
CASH_OUT,213,Robert-Louis Gosselin,274,61,Agence_moov_Ouidah,300000,299787,2022-09-25
CASH_IN,195650,Agence_moov_Abomey,300000,104350,Robert-Louis Gosselin,61,195711,2022-09-25
CASH_OUT,19819,Robert-Louis Gosselin,195711,175892,Agence_moov_Abomey,300000,280181,2022-09-27
CASH_IN,158,Agence_moov_Ouidah,300000,299842,Robert-Louis Gosselin,175892,176050,2022-09-27
CASH_OUT,851006,Camille Prévost,1785900,934894,Agence_moov_Abomey,300000,-551006,2022-09-02
CASH_OUT,17424,Camille Prévost,934894,917470,Agence_moov_Abomey,300000,282576,2022-09-03
CASH_OUT,401676,Camille Prévost,917470,515794,Agence_moov_Ouidah,300000,-101676,2022-09-03
TRANSFER,495162,Camille Prévost,515794,20632,Robert Laroche,1273000,777838,2022-09-04
CASH_IN,27597,Agence_moov_Abomey,300000,272403,Camille Prévost,20632,48229,2022-09-05
CASH_IN,7807,Agence_moov_Ouidah,300000,292193,Camille Prévost,48229,56036,2022-09-05
CASH_OUT,24388,Camille Prévost,56036,31648,Agence_moov_Abomey,300000,275612,2022-09-06
CASH_OUT,8078,Camille Prévost,31648,23570,Agence_moov_Ouidah,300000,291922,2022-09-08
TRANSFER,18718,Camille Prévost,23570,4852,Victor Michel,333490,314772,2022-09-08
CASH_IN,160103,Agence_moov_Cotonou,300000,139897,Camille Prévost,4852,164955,2022-09-08
CASH_OUT,162019,Camille Prévost,164955,2936,Agence_moov_Abomey,300000,137981,2022-09-09
CASH_IN,118236,Agence_moov_Ouidah,300000,181764,Camille Prévost,2936,121172,2022-09-10
CASH_IN,58697,Agence_moov_Cotonou,300000,241303,Camille Prévost,121172,179869,2022-09-11
CASH_OUT,19333,Camille Prévost,179869,160536,Agence_moov_Cotonou,300000,280667,2022-09-12
TRANSFER,149097,Constance Guillon,315548,166451,Camille Prévost,160536,309633,2022-09-12
CASH_IN,162199,Agence_moov_Ouidah,300000,137801,Camille Prévost,309633,471832,2022-09-12
CASH_OUT,242271,Camille Prévost,471832,229561,Agence_moov_Ouidah,300000,57729,2022-09-12
TRANSFER,191867,Nath Loiseau,893135,701268,Camille Prévost,229561,421428,2022-09-13
TRANSFER,70342,Camille Prévost,421428,351086,Nicolas Salmon Le Hamon,79785,9443,2022-09-13
CASH_OUT,143329,Camille Prévost,351086,207757,Agence_moov_Ouidah,300000,156671,2022-09-14
CASH_OUT,147334,Camille Prévost,207757,60423,Agence_moov_Cotonou,300000,152666,2022-09-14
CASH_OUT,10589,Camille Prévost,60423,49834,Agence_moov_Ouidah,300000,289411,2022-09-17
TRANSFER,40270,Camille Prévost,49834,9564,Sabine Pineau,1029500,989230,2022-09-17
CASH_IN,263740,Agence_moov_Cotonou,300000,36260,Camille Prévost,9564,273304,2022-09-17
CASH_OUT,1928,Camille Prévost,273304,271376,Agence_moov_Cotonou,300000,298072,2022-09-19
CASH_IN,14172,Agence_moov_Cotonou,300000,285828,Camille Prévost,271376,285548,2022-09-20
CASH_IN,246933,Agence_moov_Abomey,300000,53067,Camille Prévost,285548,532481,2022-09-21
CASH_OUT,104627,Camille Prévost,532481,427854,Agence_moov_Abomey,300000,195373,2022-09-21
CASH_IN,102509,Agence_moov_Ouidah,300000,197491,Camille Prévost,427854,530363,2022-09-22
TRANSFER,599344,Frédéric Guillou,732297,132953,Camille Prévost,530363,1129707,2022-09-23
CASH_OUT,71509,Alix Barbe,219766,148257,Agence_moov_Abomey,300000,228491,2022-09-01
CASH_OUT,8153,Alix Barbe,148257,140104,Agence_moov_Ouidah,300000,291847,2022-09-01
CASH_IN,87929,Agence_moov_Abomey,300000,212071,Alix Barbe,140104,228033,2022-09-01
CASH_OUT,62410,Alix Barbe,228033,165623,Agence_moov_Cotonou,300000,237590,2022-09-02
CASH_IN,217103,Agence_moov_Abomey,300000,82897,Alix Barbe,165623,382726,2022-09-03
CASH_IN,193471,Agence_moov_Abomey,300000,106529,Alix Barbe,382726,576197,2022-09-04
CASH_OUT,421915,Alix Barbe,576197,154282,Agence_moov_Cotonou,300000,-121915,2022-09-05
CASH_OUT,135398,Alix Barbe,154282,18884,Agence_moov_Ouidah,300000,164602,2022-09-05
TRANSFER,17690,Alix Barbe,18884,1194,Agnès Le Giraud,203100,185410,2022-09-07
TRANSFER,246472,Michelle Samson,559646,313174,Alix Barbe,1194,247666,2022-09-08
TRANSFER,120159,Alix Barbe,247666,127507,Andrée-Thérèse Mendès,612389,492230,2022-09-11
TRANSFER,73672,Alix Barbe,127507,53835,Paul Perez,121175,47503,2022-09-12
CASH_OUT,2511,Alix Barbe,53835,51324,Agence_moov_Abomey,300000,297489,2022-09-14
CASH_IN,126523,Agence_moov_Cotonou,300000,173477,Alix Barbe,51324,177847,2022-09-14
TRANSFER,69999,Alix Barbe,177847,107848,Thomas Dupont,703407,633408,2022-09-15
CASH_IN,35651,Agence_moov_Ouidah,300000,264349,Alix Barbe,107848,143499,2022-09-15
TRANSFER,13938,Alix Barbe,143499,129561,Tristan Delahaye,1794512,1780574,2022-09-15
CASH_IN,63641,Agence_moov_Ouidah,300000,236359,Alix Barbe,129561,193202,2022-09-17
TRANSFER,6067,Alix Barbe,193202,187135,Matthieu-Matthieu Bigot,95837,89770,2022-09-17
TRANSFER,3162,Vincent Joubert,26252,23090,Alix Barbe,187135,190297,2022-09-17
TRANSFER,29857,Alix Barbe,190297,160440,Michelle de Étienne,155063,125206,2022-09-19
TRANSFER,30938,Alix Barbe,160440,129502,Emmanuel Grégoire,115220,84282,2022-09-22
CASH_IN,69258,Agence_moov_Cotonou,300000,230742,Alix Barbe,129502,198760,2022-09-23
TRANSFER,91378,Alix Barbe,198760,107382,Sabine Pineau,989230,897852,2022-09-25
CASH_IN,10388,Agence_moov_Abomey,300000,289612,Alphonse Joly,1827900,1838288,2022-09-01
CASH_OUT,1319202,Alphonse Joly,1838288,519086,Agence_moov_Cotonou,300000,-1019202,2022-09-02
CASH_IN,27030,Agence_moov_Cotonou,300000,272970,Alphonse Joly,519086,546116,2022-09-06
CASH_OUT,270460,Alphonse Joly,546116,275656,Agence_moov_Ouidah,300000,29540,2022-09-06
TRANSFER,27069,Alphonse Joly,275656,248587,Astrid Lecoq,1042600,1015531,2022-09-07
TRANSFER,163100,Alphonse Joly,248587,85487,Jules Fernandes,1530400,1367300,2022-09-07
CASH_OUT,29501,Alphonse Joly,85487,55986,Agence_moov_Ouidah,300000,270499,2022-09-10
TRANSFER,26226,Alphonse Joly,55986,29760,Paul Perez,47503,21277,2022-09-12
CASH_IN,36125,Agence_moov_Abomey,300000,263875,Alphonse Joly,29760,65885,2022-09-12
CASH_OUT,26207,Alphonse Joly,65885,39678,Agence_moov_Cotonou,300000,273793,2022-09-14
TRANSFER,1554,Alphonse Joly,39678,38124,Alphonse Joly,39678,38124,2022-09-15
CASH_IN,173245,Agence_moov_Cotonou,300000,126755,Alphonse Joly,38124,211369,2022-09-16
CASH_IN,76762,Agence_moov_Abomey,300000,223238,Alphonse Joly,211369,288131,2022-09-17
CASH_OUT,23632,Alphonse Joly,288131,264499,Agence_moov_Cotonou,300000,276368,2022-09-17
TRANSFER,441585,Andrée-Thérèse Mendès,492230,50645,Alphonse Joly,264499,706084,2022-09-18
CASH_IN,22497,Agence_moov_Abomey,300000,277503,Alphonse Joly,706084,728581,2022-09-19
CASH_IN,129129,Agence_moov_Cotonou,300000,170871,Alphonse Joly,728581,857710,2022-09-19
CASH_IN,258484,Agence_moov_Cotonou,300000,41516,Alphonse Joly,857710,1116194,2022-09-24
CASH_OUT,790615,Alphonse Joly,1116194,325579,Agence_moov_Abomey,300000,-490615,2022-09-26
CASH_IN,87496,Agence_moov_Cotonou,300000,212504,Alphonse Joly,325579,413075,2022-09-26
CASH_IN,133766,Agence_moov_Cotonou,300000,166234,Alphonse Joly,413075,546841,2022-09-27
CASH_IN,144619,Agence_moov_Cotonou,300000,155381,Robert Clerc,89137,233756,2022-09-02
CASH_OUT,22681,Robert Clerc,233756,211075,Agence_moov_Cotonou,300000,277319,2022-09-03
TRANSFER,47122,Robert Clerc,211075,163953,Noël Bourgeois,736819,689697,2022-09-03
CASH_IN,67798,Agence_moov_Cotonou,300000,232202,Robert Clerc,163953,231751,2022-09-05
CASH_OUT,30577,Robert Clerc,231751,201174,Agence_moov_Cotonou,300000,269423,2022-09-06
TRANSFER,122110,Robert Clerc,201174,79064,Constance Bourdon-Millet,1047700,925590,2022-09-07
CASH_IN,279109,Agence_moov_Cotonou,300000,20891,Robert Clerc,79064,358173,2022-09-09
TRANSFER,185985,Robert Clerc,358173,172188,Robert Laroche,777838,591853,2022-09-09
CASH_IN,109911,Agence_moov_Cotonou,300000,190089,Robert Clerc,172188,282099,2022-09-09
CASH_IN,10959,Agence_moov_Abomey,300000,289041,Robert Clerc,282099,293058,2022-09-10
CASH_IN,16332,Agence_moov_Ouidah,300000,283668,Robert Clerc,293058,309390,2022-09-12
CASH_IN,263722,Agence_moov_Ouidah,300000,36278,Robert Clerc,309390,573112,2022-09-14
CASH_IN,202532,Agence_moov_Cotonou,300000,97468,Robert Clerc,573112,775644,2022-09-14
CASH_IN,244851,Agence_moov_Cotonou,300000,55149,Robert Clerc,775644,1020495,2022-09-16
CASH_IN,6516,Agence_moov_Ouidah,300000,293484,Robert Clerc,1020495,1027011,2022-09-18
TRANSFER,622910,Robert Clerc,1027011,404101,Audrey Julien de Leleu,1408100,785190,2022-09-19
TRANSFER,73301,Emmanuel Grégoire,84282,10981,Robert Clerc,404101,477402,2022-09-20
CASH_OUT,202647,Robert Clerc,477402,274755,Agence_moov_Ouidah,300000,97353,2022-09-20
CASH_IN,298070,Agence_moov_Cotonou,300000,1930,Robert Clerc,274755,572825,2022-09-21
TRANSFER,8325,Paul Perez,21277,12952,Robert Clerc,572825,581150,2022-09-22
CASH_OUT,167902,Robert Clerc,581150,413248,Agence_moov_Ouidah,300000,132098,2022-09-22
CASH_OUT,161987,Robert Clerc,413248,251261,Agence_moov_Abomey,300000,138013,2022-09-22
TRANSFER,44022,Robert Clerc,251261,207239,Thérèse François,425300,381278,2022-09-23
CASH_OUT,67711,Robert Clerc,207239,139528,Agence_moov_Ouidah,300000,232289,2022-09-23
CASH_OUT,96112,Robert Clerc,139528,43416,Agence_moov_Cotonou,300000,203888,2022-09-24
CASH_OUT,40250,Robert Clerc,43416,3166,Agence_moov_Abomey,300000,259750,2022-09-24
CASH_IN,74787,Agence_moov_Ouidah,300000,225213,Robert Clerc,3166,77953,2022-09-25
CASH_OUT,73284,Robert Clerc,77953,4669,Agence_moov_Cotonou,300000,226716,2022-09-26
TRANSFER,449141,Constance Bourdon-Millet,925590,476449,Robert Clerc,4669,453810,2022-09-27
CASH_IN,122710,Agence_moov_Abomey,300000,177290,Thérèse François,381278,503988,2022-09-02
CASH_OUT,30332,Thérèse François,503988,473656,Agence_moov_Abomey,300000,269668,2022-09-04
TRANSFER,337898,Martine Aubert,1826900,1489002,Thérèse François,473656,811554,2022-09-05
TRANSFER,440430,Renée Rousseau-Henry,733700,293270,Thérèse François,811554,1251984,2022-09-06
TRANSFER,1246043,Thérèse François,1251984,5941,Christine Texier,246691,-999352,2022-09-07
CASH_IN,113882,Agence_moov_Abomey,300000,186118,Thérèse François,5941,119823,2022-09-07
CASH_OUT,91948,Thérèse François,119823,27875,Agence_moov_Ouidah,300000,208052,2022-09-07
TRANSFER,8594,Thérèse François,27875,19281,Gérard de la Martinez,718269,709675,2022-09-09
CASH_OUT,9073,Thérèse François,19281,10208,Agence_moov_Ouidah,300000,290927,2022-09-09
CASH_OUT,9859,Thérèse François,10208,349,Agence_moov_Ouidah,300000,290141,2022-09-12
CASH_IN,96891,Agence_moov_Cotonou,300000,203109,Thérèse François,349,97240,2022-09-13
CASH_OUT,92633,Thérèse François,97240,4607,Agence_moov_Cotonou,300000,207367,2022-09-14
TRANSFER,1858,Thérèse François,4607,2749,Mathilde Picard du Delmas,1609900,1608042,2022-09-15
TRANSFER,2677,Thérèse François,2749,72,Thérèse François,2749,72,2022-09-16
CASH_IN,108782,Agence_moov_Ouidah,300000,191218,Thérèse François,72,108854,2022-09-18
TRANSFER,40028,Thérèse François,108854,68826,Paul Perez,12952,-27076,2022-09-18
TRANSFER,691075,Mathilde Picard du Delmas,1608042,916967,Thérèse François,68826,759901,2022-09-18
CASH_OUT,450955,Thérèse François,759901,308946,Agence_moov_Abomey,300000,-150955,2022-09-19
TRANSFER,172871,Thomas-Robert Morvan,290600,117729,Thérèse François,308946,481817,2022-09-21
TRANSFER,423782,Jules Fernandes,1367300,943518,Thérèse François,481817,905599,2022-09-21
CASH_OUT,895017,Thérèse François,905599,10582,Agence_moov_Abomey,300000,-595017,2022-09-21
TRANSFER,312026,Robert Laroche,591853,279827,Thérèse François,10582,322608,2022-09-24
CASH_IN,190384,Agence_moov_Cotonou,300000,109616,Thérèse François,322608,512992,2022-09-24
CASH_OUT,272335,Thérèse François,512992,240657,Agence_moov_Cotonou,300000,27665,2022-09-24
TRANSFER,378221,Mathilde Picard du Delmas,916967,538746,Thérèse François,240657,618878,2022-09-25
CASH_IN,107040,Agence_moov_Abomey,300000,192960,Thérèse François,618878,725918,2022-09-25
CASH_IN,106239,Agence_moov_Cotonou,300000,193761,Thérèse François,725918,832157,2022-09-25
CASH_OUT,32969,Thérèse François,832157,799188,Agence_moov_Cotonou,300000,267031,2022-09-27
TRANSFER,190187,Victor Michel,314772,124585,Thérèse François,799188,989375,2022-09-27
CASH_IN,292552,Agence_moov_Abomey,300000,7448,Léon Da Costa,688200,980752,2022-09-02
CASH_OUT,704292,Léon Da Costa,980752,276460,Agence_moov_Ouidah,300000,-404292,2022-09-02
TRANSFER,233085,Léon Da Costa,276460,43375,Tristan Delahaye,1780574,1547489,2022-09-04
CASH_OUT,19393,Léon Da Costa,43375,23982,Agence_moov_Abomey,300000,280607,2022-09-05
CASH_OUT,9383,Léon Da Costa,23982,14599,Agence_moov_Ouidah,300000,290617,2022-09-05
CASH_IN,258133,Agence_moov_Abomey,300000,41867,Léon Da Costa,14599,272732,2022-09-07
TRANSFER,314862,Constance Bourdon-Millet,476449,161587,Léon Da Costa,272732,587594,2022-09-08
CASH_IN,137993,Agence_moov_Abomey,300000,162007,Léon Da Costa,587594,725587,2022-09-08
CASH_IN,140281,Agence_moov_Abomey,300000,159719,Léon Da Costa,725587,865868,2022-09-09
CASH_OUT,525413,Léon Da Costa,865868,340455,Agence_moov_Abomey,300000,-225413,2022-09-09
CASH_IN,129306,Agence_moov_Abomey,300000,170694,Léon Da Costa,340455,469761,2022-09-09
TRANSFER,408731,Léon Da Costa,469761,61030,Frédéric Guillou,132953,-275778,2022-09-11
TRANSFER,890622,Jules Fernandes,943518,52896,Léon Da Costa,61030,951652,2022-09-12
CASH_OUT,254412,Léon Da Costa,951652,697240,Agence_moov_Cotonou,300000,45588,2022-09-14
CASH_OUT,220725,Léon Da Costa,697240,476515,Agence_moov_Abomey,300000,79275,2022-09-15
TRANSFER,439036,Léon Da Costa,476515,37479,Tristan Gomez,1311500,872464,2022-09-17
CASH_IN,215559,Agence_moov_Abomey,300000,84441,Léon Da Costa,37479,253038,2022-09-17
CASH_OUT,113895,Léon Da Costa,253038,139143,Agence_moov_Ouidah,300000,186105,2022-09-18
TRANSFER,86599,Léon Da Costa,139143,52544,Thomas de Blin,1039700,953101,2022-09-18
TRANSFER,424597,Thomas Dupont,633408,208811,Léon Da Costa,52544,477141,2022-09-18
CASH_IN,80105,Agence_moov_Ouidah,300000,219895,Léon Da Costa,477141,557246,2022-09-22
CASH_OUT,551208,Léon Da Costa,557246,6038,Agence_moov_Cotonou,300000,-251208,2022-09-25
CASH_OUT,3144,Léon Da Costa,6038,2894,Agence_moov_Abomey,300000,296856,2022-09-27
CASH_IN,95606,Agence_moov_Cotonou,300000,204394,Mathilde de la Samson,1640908,1736514,2022-09-01
CASH_OUT,200619,Mathilde de la Samson,1736514,1535895,Agence_moov_Ouidah,300000,99381,2022-09-02
CASH_OUT,705780,Mathilde de la Samson,1535895,830115,Agence_moov_Ouidah,300000,-405780,2022-09-02
TRANSFER,378405,Sabine Pineau,897852,519447,Mathilde de la Samson,830115,1208520,2022-09-03
CASH_OUT,885261,Mathilde de la Samson,1208520,323259,Agence_moov_Abomey,300000,-585261,2022-09-04
TRANSFER,52719,Mathilde de la Samson,323259,270540,Frédérique Fernandes du Bouchet,423825,371106,2022-09-04
TRANSFER,295710,Mathilde Picard du Delmas,538746,243036,Mathilde de la Samson,270540,566250,2022-09-05
CASH_OUT,241881,Mathilde de la Samson,566250,324369,Agence_moov_Ouidah,300000,58119,2022-09-07
CASH_OUT,262746,Mathilde de la Samson,324369,61623,Agence_moov_Ouidah,300000,37254,2022-09-07
CASH_OUT,34533,Mathilde de la Samson,61623,27090,Agence_moov_Cotonou,300000,265467,2022-09-08
CASH_OUT,22245,Mathilde de la Samson,27090,4845,Agence_moov_Cotonou,300000,277755,2022-09-08
CASH_OUT,4204,Mathilde de la Samson,4845,641,Agence_moov_Ouidah,300000,295796,2022-09-08
TRANSFER,203,Mathilde de la Samson,641,438,Rémy Grondin,1874700,1874497,2022-09-09
CASH_OUT,130,Mathilde de la Samson,438,308,Agence_moov_Cotonou,300000,299870,2022-09-10
CASH_IN,189408,Agence_moov_Ouidah,300000,110592,Mathilde de la Samson,308,189716,2022-09-11
CASH_IN,162910,Agence_moov_Ouidah,300000,137090,Mathilde de la Samson,189716,352626,2022-09-13
CASH_OUT,224975,Mathilde de la Samson,352626,127651,Agence_moov_Abomey,300000,75025,2022-09-15
CASH_IN,200864,Agence_moov_Abomey,300000,99136,Mathilde de la Samson,127651,328515,2022-09-15
CASH_OUT,157804,Mathilde de la Samson,328515,170711,Agence_moov_Abomey,300000,142196,2022-09-16
TRANSFER,71205,Mathilde de la Samson,170711,99506,Jules Fernandes,52896,-18309,2022-09-16
TRANSFER,36875,Mathilde de la Samson,99506,62631,Constance Guillon,166451,129576,2022-09-17
CASH_OUT,33345,Mathilde de la Samson,62631,29286,Agence_moov_Abomey,300000,266655,2022-09-20
CASH_IN,254912,Agence_moov_Ouidah,300000,45088,Mathilde de la Samson,29286,284198,2022-09-20
CASH_OUT,76753,Mathilde de la Samson,284198,207445,Agence_moov_Abomey,300000,223247,2022-09-21
TRANSFER,116416,Thomas Dupont,208811,92395,Mathilde de la Samson,207445,323861,2022-09-22
TRANSFER,69190,Mathilde de la Samson,323861,254671,Mathilde de la Samson,323861,393051,2022-09-22
CASH_OUT,148686,Mathilde de la Samson,254671,105985,Agence_moov_Abomey,300000,151314,2022-09-25
CASH_OUT,33942,Mathilde de la Samson,105985,72043,Agence_moov_Abomey,300000,266058,2022-09-26
CASH_OUT,31172,Mathilde de la Samson,72043,40871,Agence_moov_Cotonou,300000,268828,2022-09-27
CASH_OUT,358178,Colette Merle Le Robert,995346,637168,Agence_moov_Abomey,300000,-58178,2022-09-02
CASH_OUT,498758,Colette Merle Le Robert,637168,138410,Agence_moov_Abomey,300000,-198758,2022-09-02
CASH_OUT,95886,Colette Merle Le Robert,138410,42524,Agence_moov_Abomey,300000,204114,2022-09-02
CASH_IN,273963,Agence_moov_Abomey,300000,26037,Colette Merle Le Robert,42524,316487,2022-09-03
TRANSFER,287655,Colette Merle Le Robert,316487,28832,Colette Merle Le Robert,316487,28832,2022-09-04
CASH_OUT,7300,Colette Merle Le Robert,28832,21532,Agence_moov_Abomey,300000,292700,2022-09-05
CASH_IN,24107,Agence_moov_Ouidah,300000,275893,Colette Merle Le Robert,21532,45639,2022-09-06
CASH_OUT,42165,Colette Merle Le Robert,45639,3474,Agence_moov_Ouidah,300000,257835,2022-09-08
CASH_IN,157060,Agence_moov_Cotonou,300000,142940,Colette Merle Le Robert,3474,160534,2022-09-08
CASH_IN,207659,Agence_moov_Ouidah,300000,92341,Colette Merle Le Robert,160534,368193,2022-09-12
TRANSFER,359104,Astrid Lecoq,1015531,656427,Colette Merle Le Robert,368193,727297,2022-09-12
TRANSFER,111088,Colette Merle Le Robert,727297,616209,Anne Peltier-Raynaud,196000,84912,2022-09-14
CASH_OUT,99583,Colette Merle Le Robert,616209,516626,Agence_moov_Cotonou,300000,200417,2022-09-17
CASH_OUT,41126,Colette Merle Le Robert,516626,475500,Agence_moov_Cotonou,300000,258874,2022-09-20
TRANSFER,403551,Colette Merle Le Robert,475500,71949,Nicolas Salmon Le Hamon,9443,-394108,2022-09-21
CASH_OUT,65745,Colette Merle Le Robert,71949,6204,Agence_moov_Abomey,300000,234255,2022-09-21
CASH_OUT,2977,Colette Merle Le Robert,6204,3227,Agence_moov_Abomey,300000,297023,2022-09-23
TRANSFER,11270,Constance Guillon,129576,118306,Colette Merle Le Robert,3227,14497,2022-09-24
TRANSFER,70286,Hélène de la Gérard,151539,81253,Colette Merle Le Robert,14497,84783,2022-09-25
CASH_OUT,31796,Colette Merle Le Robert,84783,52987,Agence_moov_Abomey,300000,268204,2022-09-26
CASH_IN,296927,Agence_moov_Cotonou,300000,3073,Colette Merle Le Robert,52987,349914,2022-09-27
TRANSFER,413508,Thomas de Blin,953101,539593,Sabine Pineau,519447,105939,2022-09-02
CASH_OUT,101379,Thomas de Blin,539593,438214,Agence_moov_Cotonou,300000,198621,2022-09-02
TRANSFER,284705,Thomas de Blin,438214,153509,Tristan Delahaye,1547489,1262784,2022-09-02
TRANSFER,84884,Thomas de Blin,153509,68625,Thomas Dupont,92395,7511,2022-09-02
TRANSFER,7920,Thomas de Blin,68625,60705,Maggie Martinez,1066205,1058285,2022-09-03
TRANSFER,30720,Thomas de Blin,60705,29985,Sabine Pineau,105939,75219,2022-09-04
TRANSFER,86145,Tristan Gomez,872464,786319,Thomas de Blin,29985,116130,2022-09-04
