relative_to,sender,receiver,operator,type,date,amount
Margaret Cohen-Gilbert,Margaret Cohen-Gilbert,Thibaut Besnard,mtn,TRANSFER,2022-09-23,315800
Thibaut Besnard,Margaret Cohen-Gilbert,Thibaut Besnard,mtn,RECEIPT,2022-09-23,315800
Margaret Cohen-Gilbert,,,mtn,CASH_IN,2022-09-23,399800
Margaret Cohen-Gilbert,,,mtn,CASH_IN,2022-09-23,86800
Margaret Cohen-Gilbert,,,mtn,CASH_IN,2022-09-27,383300
Margaret Cohen-Gilbert,Christine Morvan,Margaret Cohen-Gilbert,mtn,RECEIPT,2022-09-27,40600
Christine Morvan,Christine Morvan,Margaret Cohen-Gilbert,mtn,TRANSFER,2022-09-27,40600
Antoinette Hernandez,Antoinette Hernandez,Patrick Leroy de la David,mtn,TRANSFER,2022-09-05,483300
Patrick Leroy de la David,Antoinette Hernandez,Patrick Leroy de la David,mtn,RECEIPT,2022-09-05,483300
Antoinette Hernandez,Édith Marie de la Legros,Antoinette Hernandez,mtn,RECEIPT,2022-09-07,321400
Édith Marie de la Legros,Édith Marie de la Legros,Antoinette Hernandez,mtn,TRANSFER,2022-09-07,321400
Antoinette Hernandez,,,mtn,CASH_OUT,2022-09-08,456800
Antoinette Hernandez,,,mtn,CASH_IN,2022-09-09,186900
Antoinette Hernandez,Antoinette Hernandez,Arthur Lemaître,mtn,TRANSFER,2022-09-12,388400
Arthur Lemaître,Antoinette Hernandez,Arthur Lemaître,mtn,RECEIPT,2022-09-12,388400
Antoinette Hernandez,,,mtn,CASH_IN,2022-09-12,125700
Antoinette Hernandez,,,mtn,CASH_IN,2022-09-12,81200
Antoinette Hernandez,Hugues Gérard,Antoinette Hernandez,mtn,RECEIPT,2022-09-15,451400
Hugues Gérard,Hugues Gérard,Antoinette Hernandez,mtn,TRANSFER,2022-09-15,451400
Antoinette Hernandez,,,mtn,CASH_IN,2022-09-17,88100
Antoinette Hernandez,,,mtn,CASH_IN,2022-09-18,164200
Antoinette Hernandez,Jacqueline Colas,Antoinette Hernandez,mtn,RECEIPT,2022-09-18,174000
Jacqueline Colas,Jacqueline Colas,Antoinette Hernandez,mtn,TRANSFER,2022-09-18,174000
Antoinette Hernandez,,,mtn,CASH_IN,2022-09-18,62300
Antoinette Hernandez,,,mtn,CASH_OUT,2022-09-20,252800
Antoinette Hernandez,,,mtn,CASH_IN,2022-09-22,283400
Antoinette Hernandez,Jacqueline Colas,Antoinette Hernandez,mtn,RECEIPT,2022-09-24,108100
Jacqueline Colas,Jacqueline Colas,Antoinette Hernandez,mtn,TRANSFER,2022-09-24,108100
Antoinette Hernandez,Antoinette Hernandez,Maggie Gaudin du Bonnin,mtn,TRANSFER,2022-09-24,432200
Maggie Gaudin du Bonnin,Antoinette Hernandez,Maggie Gaudin du Bonnin,mtn,RECEIPT,2022-09-24,432200
Antoinette Hernandez,,,mtn,CASH_IN,2022-09-25,198400
Antoinette Hernandez,,,mtn,CASH_OUT,2022-09-27,375800
Christelle Pascal,Christelle Pascal,Valentine Lelièvre,mtn,TRANSFER,2022-09-01,364300
Valentine Lelièvre,Christelle Pascal,Valentine Lelièvre,mtn,RECEIPT,2022-09-01,364300
Christelle Pascal,Lucie Dijoux de Boyer,Christelle Pascal,mtn,RECEIPT,2022-09-01,351100
Lucie Dijoux de Boyer,Lucie Dijoux de Boyer,Christelle Pascal,mtn,TRANSFER,2022-09-01,351100
Christelle Pascal,,,mtn,CASH_IN,2022-09-03,281600
Christelle Pascal,,,mtn,CASH_OUT,2022-09-04,225300
Christelle Pascal,,,mtn,CASH_OUT,2022-09-04,218200
Christelle Pascal,,,mtn,CASH_IN,2022-09-04,147600
Christelle Pascal,Christelle Pascal,François Lemaître,mtn,TRANSFER,2022-09-04,2900
François Lemaître,Christelle Pascal,François Lemaître,mtn,RECEIPT,2022-09-04,2900
Christelle Pascal,Arnaude Hernandez-Perret,Christelle Pascal,mtn,RECEIPT,2022-09-05,88500
Arnaude Hernandez-Perret,Arnaude Hernandez-Perret,Christelle Pascal,mtn,TRANSFER,2022-09-05,88500
Christelle Pascal,Claude de la Julien,Christelle Pascal,mtn,RECEIPT,2022-09-07,351000
Claude de la Julien,Claude de la Julien,Christelle Pascal,mtn,TRANSFER,2022-09-07,351000
Christelle Pascal,Christelle Pascal,Véronique du Schmitt,mtn,TRANSFER,2022-09-08,340700
Véronique du Schmitt,Christelle Pascal,Véronique du Schmitt,mtn,RECEIPT,2022-09-08,340700
Christelle Pascal,Christelle Pascal,Adrien de la Reynaud,mtn,TRANSFER,2022-09-09,326500
Adrien de la Reynaud,Christelle Pascal,Adrien de la Reynaud,mtn,RECEIPT,2022-09-09,326500
Christelle Pascal,,,mtn,CASH_OUT,2022-09-11,52900
Christelle Pascal,,,mtn,CASH_OUT,2022-09-11,485700
Christelle Pascal,,,mtn,CASH_IN,2022-09-12,214000
Christelle Pascal,,,mtn,CASH_OUT,2022-09-15,375200
Christelle Pascal,Christelle Pascal,Joséphine Legrand,mtn,TRANSFER,2022-09-17,115500
Joséphine Legrand,Christelle Pascal,Joséphine Legrand,mtn,RECEIPT,2022-09-17,115500
Christelle Pascal,Édith Marie de la Legros,Christelle Pascal,mtn,RECEIPT,2022-09-19,117300
Édith Marie de la Legros,Édith Marie de la Legros,Christelle Pascal,mtn,TRANSFER,2022-09-19,117300
Christelle Pascal,Joséphine Legrand,Christelle Pascal,mtn,RECEIPT,2022-09-20,92400
Joséphine Legrand,Joséphine Legrand,Christelle Pascal,mtn,TRANSFER,2022-09-20,92400
Christelle Pascal,,,mtn,CASH_IN,2022-09-24,474100
Christelle Pascal,,,mtn,CASH_IN,2022-09-27,161500
Sébastien Monnier,Sébastien Monnier,François Lemaître,mtn,TRANSFER,2022-09-03,137800
François Lemaître,Sébastien Monnier,François Lemaître,mtn,RECEIPT,2022-09-03,137800
Sébastien Monnier,Sébastien Monnier,Joséphine Legrand,mtn,TRANSFER,2022-09-03,303200
Joséphine Legrand,Sébastien Monnier,Joséphine Legrand,mtn,RECEIPT,2022-09-03,303200
Sébastien Monnier,,,mtn,CASH_OUT,2022-09-03,496400
Sébastien Monnier,,,mtn,CASH_IN,2022-09-04,54900
Sébastien Monnier,,,mtn,CASH_IN,2022-09-04,166500
Sébastien Monnier,Sébastien Monnier,Christine Morvan,mtn,TRANSFER,2022-09-10,331300
Christine Morvan,Sébastien Monnier,Christine Morvan,mtn,RECEIPT,2022-09-10,331300
Sébastien Monnier,,,mtn,CASH_IN,2022-09-10,412000
Sébastien Monnier,,,mtn,CASH_OUT,2022-09-12,465300
Sébastien Monnier,,,mtn,CASH_OUT,2022-09-12,495400
Sébastien Monnier,,,mtn,CASH_IN,2022-09-13,7100
Sébastien Monnier,Thibaut Besnard,Sébastien Monnier,mtn,RECEIPT,2022-09-17,218300
Thibaut Besnard,Thibaut Besnard,Sébastien Monnier,mtn,TRANSFER,2022-09-17,218300
Sébastien Monnier,Sébastien Monnier,Raymond Lévy,mtn,TRANSFER,2022-09-22,261200
Raymond Lévy,Sébastien Monnier,Raymond Lévy,mtn,RECEIPT,2022-09-22,261200
Lorraine Martel,Lorraine Martel,Véronique du Schmitt,mtn,TRANSFER,2022-09-03,497700
Véronique du Schmitt,Lorraine Martel,Véronique du Schmitt,mtn,RECEIPT,2022-09-03,497700
Lorraine Martel,Claude de la Julien,Lorraine Martel,mtn,RECEIPT,2022-09-04,207700
Claude de la Julien,Claude de la Julien,Lorraine Martel,mtn,TRANSFER,2022-09-04,207700
Lorraine Martel,Lorraine Martel,Thibault Maillet,mtn,TRANSFER,2022-09-04,294500
Thibault Maillet,Lorraine Martel,Thibault Maillet,mtn,RECEIPT,2022-09-04,294500
Lorraine Martel,Thibault Maillet,Lorraine Martel,mtn,RECEIPT,2022-09-08,493700
Thibault Maillet,Thibault Maillet,Lorraine Martel,mtn,TRANSFER,2022-09-08,493700
Lorraine Martel,Lorraine Martel,Adrien de la Reynaud,mtn,TRANSFER,2022-09-09,334700
Adrien de la Reynaud,Lorraine Martel,Adrien de la Reynaud,mtn,RECEIPT,2022-09-09,334700
Lorraine Martel,Lorraine Martel,Alexandrie Martel,mtn,TRANSFER,2022-09-09,376700
Alexandrie Martel,Lorraine Martel,Alexandrie Martel,mtn,RECEIPT,2022-09-09,376700
Lorraine Martel,Lorraine Martel,Christine Morvan,mtn,TRANSFER,2022-09-14,174900
Christine Morvan,Lorraine Martel,Christine Morvan,mtn,RECEIPT,2022-09-14,174900
Lorraine Martel,,,mtn,CASH_IN,2022-09-18,461500
Lorraine Martel,Raymond Lévy,Lorraine Martel,mtn,RECEIPT,2022-09-20,454100
Raymond Lévy,Raymond Lévy,Lorraine Martel,mtn,TRANSFER,2022-09-20,454100
Lorraine Martel,,,mtn,CASH_IN,2022-09-23,249700
Lorraine Martel,,,mtn,CASH_IN,2022-09-26,154100
Lorraine Martel,Marcel Besson-Barre,Lorraine Martel,mtn,RECEIPT,2022-09-27,268800
Marcel Besson-Barre,Marcel Besson-Barre,Lorraine Martel,mtn,TRANSFER,2022-09-27,268800
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-09-01,324700
Maggie Gaudin du Bonnin,Maggie Gaudin du Bonnin,Joséphine Legrand,mtn,TRANSFER,2022-09-02,475500
Joséphine Legrand,Maggie Gaudin du Bonnin,Joséphine Legrand,mtn,RECEIPT,2022-09-02,475500
Maggie Gaudin du Bonnin,Martine Lacroix,Maggie Gaudin du Bonnin,mtn,RECEIPT,2022-09-03,168000
Martine Lacroix,Martine Lacroix,Maggie Gaudin du Bonnin,mtn,TRANSFER,2022-09-03,168000
Maggie Gaudin du Bonnin,,,mtn,CASH_OUT,2022-09-04,40500
Maggie Gaudin du Bonnin,,,mtn,CASH_OUT,2022-09-07,463900
Maggie Gaudin du Bonnin,Maggie Gaudin du Bonnin,Arnaude Hernandez-Perret,mtn,TRANSFER,2022-09-08,153200
Arnaude Hernandez-Perret,Maggie Gaudin du Bonnin,Arnaude Hernandez-Perret,mtn,RECEIPT,2022-09-08,153200
Maggie Gaudin du Bonnin,Lucie Dijoux de Boyer,Maggie Gaudin du Bonnin,mtn,RECEIPT,2022-09-10,29200
Lucie Dijoux de Boyer,Lucie Dijoux de Boyer,Maggie Gaudin du Bonnin,mtn,TRANSFER,2022-09-10,29200
Maggie Gaudin du Bonnin,Maggie Gaudin du Bonnin,Marie-Sylvie Arnaud,mtn,TRANSFER,2022-09-11,198900
Marie-Sylvie Arnaud,Maggie Gaudin du Bonnin,Marie-Sylvie Arnaud,mtn,RECEIPT,2022-09-11,198900
Maggie Gaudin du Bonnin,Anouk Camus,Maggie Gaudin du Bonnin,mtn,RECEIPT,2022-09-11,241600
Anouk Camus,Anouk Camus,Maggie Gaudin du Bonnin,mtn,TRANSFER,2022-09-11,241600
Maggie Gaudin du Bonnin,Joséphine Legrand,Maggie Gaudin du Bonnin,mtn,RECEIPT,2022-09-12,263500
Joséphine Legrand,Joséphine Legrand,Maggie Gaudin du Bonnin,mtn,TRANSFER,2022-09-12,263500
Maggie Gaudin du Bonnin,Maggie Gaudin du Bonnin,Laurence Lefort,mtn,TRANSFER,2022-09-14,27800
Laurence Lefort,Maggie Gaudin du Bonnin,Laurence Lefort,mtn,RECEIPT,2022-09-14,27800
Maggie Gaudin du Bonnin,,,mtn,CASH_OUT,2022-09-14,500
Maggie Gaudin du Bonnin,Maggie Gaudin du Bonnin,Augustin Dumont,mtn,TRANSFER,2022-09-15,151300
Augustin Dumont,Maggie Gaudin du Bonnin,Augustin Dumont,mtn,RECEIPT,2022-09-15,151300
Maggie Gaudin du Bonnin,Maggie Gaudin du Bonnin,Anaïs Courtois,mtn,TRANSFER,2022-09-16,154600
Anaïs Courtois,Maggie Gaudin du Bonnin,Anaïs Courtois,mtn,RECEIPT,2022-09-16,154600
Maggie Gaudin du Bonnin,,,mtn,CASH_OUT,2022-09-20,88800
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-09-22,193200
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-09-22,87300
Maggie Gaudin du Bonnin,Maggie Gaudin du Bonnin,Claude de la Julien,mtn,TRANSFER,2022-09-25,136600
Claude de la Julien,Maggie Gaudin du Bonnin,Claude de la Julien,mtn,RECEIPT,2022-09-25,136600
Maggie Gaudin du Bonnin,Frédérique Ribeiro,Maggie Gaudin du Bonnin,mtn,RECEIPT,2022-09-26,403600
Frédérique Ribeiro,Frédérique Ribeiro,Maggie Gaudin du Bonnin,mtn,TRANSFER,2022-09-26,403600
Maggie Gaudin du Bonnin,,,mtn,CASH_IN,2022-09-27,139800
Augustin Dumont,,,mtn,CASH_IN,2022-09-01,58200
Augustin Dumont,,,mtn,CASH_OUT,2022-09-05,316200
Augustin Dumont,Adrien de la Reynaud,Augustin Dumont,mtn,RECEIPT,2022-09-05,800
Adrien de la Reynaud,Adrien de la Reynaud,Augustin Dumont,mtn,TRANSFER,2022-09-05,800
Augustin Dumont,,,mtn,CASH_IN,2022-09-05,410500
Augustin Dumont,Laurence Lefort,Augustin Dumont,mtn,RECEIPT,2022-09-06,233200
Laurence Lefort,Laurence Lefort,Augustin Dumont,mtn,TRANSFER,2022-09-06,233200
Augustin Dumont,Arthur Lemaître,Augustin Dumont,mtn,RECEIPT,2022-09-07,225200
Arthur Lemaître,Arthur Lemaître,Augustin Dumont,mtn,TRANSFER,2022-09-07,225200
Augustin Dumont,,,mtn,CASH_OUT,2022-09-13,205200
Augustin Dumont,Augustin Dumont,Arnaude Hernandez-Perret,mtn,TRANSFER,2022-09-15,138800
Arnaude Hernandez-Perret,Augustin Dumont,Arnaude Hernandez-Perret,mtn,RECEIPT,2022-09-15,138800
Augustin Dumont,Antoine Lemonnier,Augustin Dumont,mtn,RECEIPT,2022-09-17,264500
Antoine Lemonnier,Antoine Lemonnier,Augustin Dumont,mtn,TRANSFER,2022-09-17,264500
Augustin Dumont,Clémence Chauvet de la Roger,Augustin Dumont,mtn,RECEIPT,2022-09-17,203200
Clémence Chauvet de la Roger,Clémence Chauvet de la Roger,Augustin Dumont,mtn,TRANSFER,2022-09-17,203200
Augustin Dumont,Augustin Dumont,Martine Lacroix,mtn,TRANSFER,2022-09-18,477000
Martine Lacroix,Augustin Dumont,Martine Lacroix,mtn,RECEIPT,2022-09-18,477000
Augustin Dumont,,,mtn,CASH_IN,2022-09-20,475600
Augustin Dumont,,,mtn,CASH_OUT,2022-09-20,282100
Augustin Dumont,Augustin Dumont,Nicole Jacquet,mtn,TRANSFER,2022-09-21,231000
Nicole Jacquet,Augustin Dumont,Nicole Jacquet,mtn,RECEIPT,2022-09-21,231000
Augustin Dumont,,,mtn,CASH_OUT,2022-09-21,14200
Augustin Dumont,Augustin Dumont,Gilles-Éric Hoarau,mtn,TRANSFER,2022-09-23,28000
Gilles-Éric Hoarau,Augustin Dumont,Gilles-Éric Hoarau,mtn,RECEIPT,2022-09-23,28000
Augustin Dumont,Augustin Dumont,Adrien de la Reynaud,mtn,TRANSFER,2022-09-24,268600
Adrien de la Reynaud,Augustin Dumont,Adrien de la Reynaud,mtn,RECEIPT,2022-09-24,268600
Augustin Dumont,Raymond Lévy,Augustin Dumont,mtn,RECEIPT,2022-09-27,111700
Raymond Lévy,Raymond Lévy,Augustin Dumont,mtn,TRANSFER,2022-09-27,111700
Nicole Jacquet,,,mtn,CASH_IN,2022-09-01,199700
Nicole Jacquet,Marcel Besson-Barre,Nicole Jacquet,mtn,RECEIPT,2022-09-03,28900
Marcel Besson-Barre,Marcel Besson-Barre,Nicole Jacquet,mtn,TRANSFER,2022-09-03,28900
Nicole Jacquet,,,mtn,CASH_OUT,2022-09-07,88400
Nicole Jacquet,René Diaz,Nicole Jacquet,mtn,RECEIPT,2022-09-08,38800
René Diaz,René Diaz,Nicole Jacquet,mtn,TRANSFER,2022-09-08,38800
Nicole Jacquet,,,mtn,CASH_OUT,2022-09-09,336600
Nicole Jacquet,,,mtn,CASH_OUT,2022-09-09,232700
Nicole Jacquet,,,mtn,CASH_IN,2022-09-09,207700
Nicole Jacquet,,,mtn,CASH_IN,2022-09-09,54500
Nicole Jacquet,Thibaut Besnard,Nicole Jacquet,mtn,RECEIPT,2022-09-10,406200
Thibaut Besnard,Thibaut Besnard,Nicole Jacquet,mtn,TRANSFER,2022-09-10,406200
Nicole Jacquet,,,mtn,CASH_IN,2022-09-16,491800
Nicole Jacquet,Nicole Jacquet,Thibaut Besnard,mtn,TRANSFER,2022-09-20,149200
Thibaut Besnard,Nicole Jacquet,Thibaut Besnard,mtn,RECEIPT,2022-09-20,149200
Nicole Jacquet,Marcel Besson-Barre,Nicole Jacquet,mtn,RECEIPT,2022-09-23,94200
Marcel Besson-Barre,Marcel Besson-Barre,Nicole Jacquet,mtn,TRANSFER,2022-09-23,94200
Nicole Jacquet,Nicole Jacquet,Alexandrie Martel,mtn,TRANSFER,2022-09-25,32100
Alexandrie Martel,Nicole Jacquet,Alexandrie Martel,mtn,RECEIPT,2022-09-25,32100
Nicole Jacquet,Nicole Jacquet,Hugues Gérard,mtn,TRANSFER,2022-09-27,128900
Hugues Gérard,Nicole Jacquet,Hugues Gérard,mtn,RECEIPT,2022-09-27,128900
Nicole Jacquet,,,mtn,CASH_OUT,2022-09-27,167600
Gilles-Éric Hoarau,Véronique du Schmitt,Gilles-Éric Hoarau,mtn,RECEIPT,2022-09-05,339700
Véronique du Schmitt,Véronique du Schmitt,Gilles-Éric Hoarau,mtn,TRANSFER,2022-09-05,339700
Gilles-Éric Hoarau,Anaïs Courtois,Gilles-Éric Hoarau,mtn,RECEIPT,2022-09-07,70400
Anaïs Courtois,Anaïs Courtois,Gilles-Éric Hoarau,mtn,TRANSFER,2022-09-07,70400
Gilles-Éric Hoarau,Gilles-Éric Hoarau,Henriette Mallet Le Rodriguez,mtn,TRANSFER,2022-09-10,186600
Henriette Mallet Le Rodriguez,Gilles-Éric Hoarau,Henriette Mallet Le Rodriguez,mtn,RECEIPT,2022-09-10,186600
Gilles-Éric Hoarau,Anouk Camus,Gilles-Éric Hoarau,mtn,RECEIPT,2022-09-11,173300
Anouk Camus,Anouk Camus,Gilles-Éric Hoarau,mtn,TRANSFER,2022-09-11,173300
Gilles-Éric Hoarau,Véronique du Schmitt,Gilles-Éric Hoarau,mtn,RECEIPT,2022-09-12,321800
Véronique du Schmitt,Véronique du Schmitt,Gilles-Éric Hoarau,mtn,TRANSFER,2022-09-12,321800
Gilles-Éric Hoarau,,,mtn,CASH_OUT,2022-09-13,128500
Gilles-Éric Hoarau,Gilles-Éric Hoarau,Marine Durand,mtn,TRANSFER,2022-09-19,362100
Marine Durand,Gilles-Éric Hoarau,Marine Durand,mtn,RECEIPT,2022-09-19,362100
Gilles-Éric Hoarau,Gilles-Éric Hoarau,Arthur Lemaître,mtn,TRANSFER,2022-09-19,141900
Arthur Lemaître,Gilles-Éric Hoarau,Arthur Lemaître,mtn,RECEIPT,2022-09-19,141900
Gilles-Éric Hoarau,,,mtn,CASH_OUT,2022-09-23,383200
Gilles-Éric Hoarau,Diane Le Goff,Gilles-Éric Hoarau,mtn,RECEIPT,2022-09-25,485800
Diane Le Goff,Diane Le Goff,Gilles-Éric Hoarau,mtn,TRANSFER,2022-09-25,485800
Gilles-Éric Hoarau,Henriette Mallet Le Rodriguez,Gilles-Éric Hoarau,mtn,RECEIPT,2022-09-25,7800
Henriette Mallet Le Rodriguez,Henriette Mallet Le Rodriguez,Gilles-Éric Hoarau,mtn,TRANSFER,2022-09-25,7800
Gilles-Éric Hoarau,Gilles-Éric Hoarau,Adrien de la Reynaud,mtn,TRANSFER,2022-09-26,183500
Adrien de la Reynaud,Gilles-Éric Hoarau,Adrien de la Reynaud,mtn,RECEIPT,2022-09-26,183500
Gilles-Éric Hoarau,Alexandrie Martel,Gilles-Éric Hoarau,mtn,RECEIPT,2022-09-27,48100
Alexandrie Martel,Alexandrie Martel,Gilles-Éric Hoarau,mtn,TRANSFER,2022-09-27,48100
Gilles-Éric Hoarau,,,mtn,CASH_IN,2022-09-27,165900
Martine Lacroix,,,mtn,CASH_OUT,2022-09-01,15400
Martine Lacroix,Martine Lacroix,Alexandrie Martel,mtn,TRANSFER,2022-09-02,391200
Alexandrie Martel,Martine Lacroix,Alexandrie Martel,mtn,RECEIPT,2022-09-02,391200
Martine Lacroix,,,mtn,CASH_OUT,2022-09-02,412100
Martine Lacroix,,,mtn,CASH_IN,2022-09-04,412100
Martine Lacroix,Honoré Klein,Martine Lacroix,mtn,RECEIPT,2022-09-07,480600
Honoré Klein,Honoré Klein,Martine Lacroix,mtn,TRANSFER,2022-09-07,480600
Martine Lacroix,,,mtn,CASH_OUT,2022-09-08,466700
Martine Lacroix,Martine Lacroix,Véronique du Schmitt,mtn,TRANSFER,2022-09-09,265700
Véronique du Schmitt,Martine Lacroix,Véronique du Schmitt,mtn,RECEIPT,2022-09-09,265700
Martine Lacroix,Valentine Lelièvre,Martine Lacroix,mtn,RECEIPT,2022-09-09,276400
Valentine Lelièvre,Valentine Lelièvre,Martine Lacroix,mtn,TRANSFER,2022-09-09,276400
Martine Lacroix,,,mtn,CASH_OUT,2022-09-12,209000
Martine Lacroix,,,mtn,CASH_OUT,2022-09-12,385600
Martine Lacroix,,,mtn,CASH_OUT,2022-09-14,476200
Martine Lacroix,,,mtn,CASH_OUT,2022-09-16,100500
Martine Lacroix,,,mtn,CASH_OUT,2022-09-17,274800
Martine Lacroix,Martine Lacroix,Thibault Maillet,mtn,TRANSFER,2022-09-18,457800
Thibault Maillet,Martine Lacroix,Thibault Maillet,mtn,RECEIPT,2022-09-18,457800
Martine Lacroix,,,mtn,CASH_OUT,2022-09-23,309200
Amélie-Marie Jacquot,,,mtn,CASH_IN,2022-09-03,357800
Amélie-Marie Jacquot,,,mtn,CASH_IN,2022-09-08,382200
Amélie-Marie Jacquot,,,mtn,CASH_OUT,2022-09-09,245900
Amélie-Marie Jacquot,Thibault Maillet,Amélie-Marie Jacquot,mtn,RECEIPT,2022-09-12,291000
Thibault Maillet,Thibault Maillet,Amélie-Marie Jacquot,mtn,TRANSFER,2022-09-12,291000
Amélie-Marie Jacquot,,,mtn,CASH_OUT,2022-09-16,347100
Amélie-Marie Jacquot,Amélie-Marie Jacquot,Édith Marie de la Legros,mtn,TRANSFER,2022-09-17,318200
Édith Marie de la Legros,Amélie-Marie Jacquot,Édith Marie de la Legros,mtn,RECEIPT,2022-09-17,318200
Amélie-Marie Jacquot,Marie-Sylvie Arnaud,Amélie-Marie Jacquot,mtn,RECEIPT,2022-09-19,140200
Marie-Sylvie Arnaud,Marie-Sylvie Arnaud,Amélie-Marie Jacquot,mtn,TRANSFER,2022-09-19,140200
Amélie-Marie Jacquot,,,mtn,CASH_OUT,2022-09-21,404000
Amélie-Marie Jacquot,Laurence Lefort,Amélie-Marie Jacquot,mtn,RECEIPT,2022-09-22,499300
Laurence Lefort,Laurence Lefort,Amélie-Marie Jacquot,mtn,TRANSFER,2022-09-22,499300
Amélie-Marie Jacquot,Amélie-Marie Jacquot,Henriette Mallet Le Rodriguez,mtn,TRANSFER,2022-09-22,280500
Henriette Mallet Le Rodriguez,Amélie-Marie Jacquot,Henriette Mallet Le Rodriguez,mtn,RECEIPT,2022-09-22,280500
Amélie-Marie Jacquot,Amélie-Marie Jacquot,Jérôme Barre,mtn,TRANSFER,2022-09-23,381200
Jérôme Barre,Amélie-Marie Jacquot,Jérôme Barre,mtn,RECEIPT,2022-09-23,381200
Amélie-Marie Jacquot,,,mtn,CASH_OUT,2022-09-25,479800
Amélie-Marie Jacquot,Amélie-Marie Jacquot,Valentine Lelièvre,mtn,TRANSFER,2022-09-27,24500
Valentine Lelièvre,Amélie-Marie Jacquot,Valentine Lelièvre,mtn,RECEIPT,2022-09-27,24500
Marie-Sylvie Arnaud,,,mtn,CASH_OUT,2022-09-01,273100
Marie-Sylvie Arnaud,,,mtn,CASH_OUT,2022-09-03,192000
Marie-Sylvie Arnaud,François Lemaître,Marie-Sylvie Arnaud,mtn,RECEIPT,2022-09-05,199900
François Lemaître,François Lemaître,Marie-Sylvie Arnaud,mtn,TRANSFER,2022-09-05,199900
Marie-Sylvie Arnaud,,,mtn,CASH_IN,2022-09-10,140000
Marie-Sylvie Arnaud,,,mtn,CASH_OUT,2022-09-11,408100
Marie-Sylvie Arnaud,Marie-Sylvie Arnaud,Hugues Gérard,mtn,TRANSFER,2022-09-17,330300
Hugues Gérard,Marie-Sylvie Arnaud,Hugues Gérard,mtn,RECEIPT,2022-09-17,330300
Marie-Sylvie Arnaud,Lucie Dijoux de Boyer,Marie-Sylvie Arnaud,mtn,RECEIPT,2022-09-20,191200
Lucie Dijoux de Boyer,Lucie Dijoux de Boyer,Marie-Sylvie Arnaud,mtn,TRANSFER,2022-09-20,191200
Marie-Sylvie Arnaud,,,mtn,CASH_OUT,2022-09-22,311600
Marie-Sylvie Arnaud,,,mtn,CASH_OUT,2022-09-25,178700
Marie-Sylvie Arnaud,,,mtn,CASH_IN,2022-09-25,120900
Marie-Sylvie Arnaud,Marie-Sylvie Arnaud,Hugues Gérard,mtn,TRANSFER,2022-09-25,302600
Hugues Gérard,Marie-Sylvie Arnaud,Hugues Gérard,mtn,RECEIPT,2022-09-25,302600
Marie-Sylvie Arnaud,Diane Le Goff,Marie-Sylvie Arnaud,mtn,RECEIPT,2022-09-27,226900
Diane Le Goff,Diane Le Goff,Marie-Sylvie Arnaud,mtn,TRANSFER,2022-09-27,226900
Thibaut Besnard,,,mtn,CASH_IN,2022-09-04,395100
Thibaut Besnard,,,mtn,CASH_OUT,2022-09-06,212400
Thibaut Besnard,,,mtn,CASH_OUT,2022-09-06,73000
Thibaut Besnard,,,mtn,CASH_IN,2022-09-07,181200
Thibaut Besnard,Thibaut Besnard,Lucie Dijoux de Boyer,mtn,TRANSFER,2022-09-08,86000
Lucie Dijoux de Boyer,Thibaut Besnard,Lucie Dijoux de Boyer,mtn,RECEIPT,2022-09-08,86000
Thibaut Besnard,,,mtn,CASH_IN,2022-09-09,199700
Thibaut Besnard,Thibaut Besnard,Frédérique Ribeiro,mtn,TRANSFER,2022-09-11,107800
Frédérique Ribeiro,Thibaut Besnard,Frédérique Ribeiro,mtn,RECEIPT,2022-09-11,107800
Thibaut Besnard,,,mtn,CASH_OUT,2022-09-12,261300
Thibaut Besnard,Thibaut Besnard,Valentine Lelièvre,mtn,TRANSFER,2022-09-13,204100
Valentine Lelièvre,Thibaut Besnard,Valentine Lelièvre,mtn,RECEIPT,2022-09-13,204100
Thibaut Besnard,Anaïs Courtois,Thibaut Besnard,mtn,RECEIPT,2022-09-14,355300
Anaïs Courtois,Anaïs Courtois,Thibaut Besnard,mtn,TRANSFER,2022-09-14,355300
Thibaut Besnard,Claude de la Julien,Thibaut Besnard,mtn,RECEIPT,2022-09-15,319100
Claude de la Julien,Claude de la Julien,Thibaut Besnard,mtn,TRANSFER,2022-09-15,319100
Thibaut Besnard,,,mtn,CASH_OUT,2022-09-18,153900
Thibaut Besnard,,,mtn,CASH_OUT,2022-09-22,35500
Thibaut Besnard,Anouk Camus,Thibaut Besnard,mtn,RECEIPT,2022-09-24,226900
Anouk Camus,Anouk Camus,Thibaut Besnard,mtn,TRANSFER,2022-09-24,226900
François Lemaître,François Lemaître,Antoine Lemonnier,mtn,TRANSFER,2022-09-03,380000
Antoine Lemonnier,François Lemaître,Antoine Lemonnier,mtn,RECEIPT,2022-09-03,380000
François Lemaître,Christine Morvan,François Lemaître,mtn,RECEIPT,2022-09-05,330300
Christine Morvan,Christine Morvan,François Lemaître,mtn,TRANSFER,2022-09-05,330300
François Lemaître,,,mtn,CASH_IN,2022-09-05,190400
François Lemaître,Arthur Lemaître,François Lemaître,mtn,RECEIPT,2022-09-09,204800
